date,year,month,day,hour,value,aqi
5/12/2017,2017,5,12,8,37,105
5/12/2017,2017,5,12,9,38,107
5/12/2017,2017,5,12,10,46,127
5/12/2017,2017,5,12,11,43,119
5/12/2017,2017,5,12,12,48,132
5/12/2017,2017,5,12,13,38,107
5/12/2017,2017,5,12,14,55,149
5/12/2017,2017,5,12,15,42,117
5/12/2017,2017,5,12,16,71,159
5/12/2017,2017,5,12,17,48,132
5/12/2017,2017,5,12,18,47,129
5/12/2017,2017,5,12,19,37,105
5/12/2017,2017,5,12,20,39,110
5/12/2017,2017,5,12,21,39,110
5/12/2017,2017,5,12,22,17,61
5/12/2017,2017,5,12,23,24,76
5/13/2017,2017,5,13,0,9,38
5/13/2017,2017,5,13,1,21,70
5/13/2017,2017,5,13,2,24,76
5/13/2017,2017,5,13,3,34,97
5/13/2017,2017,5,13,4,48,132
5/13/2017,2017,5,13,5,22,72
5/13/2017,2017,5,13,6,17,61
5/13/2017,2017,5,13,7,26,80
5/13/2017,2017,5,13,8,122,185
5/13/2017,2017,5,13,9,56,151
5/13/2017,2017,5,13,10,51,139
5/13/2017,2017,5,13,11,61,154
5/13/2017,2017,5,13,12,8,33
5/13/2017,2017,5,13,13,28,84
5/13/2017,2017,5,13,14,20,68
5/13/2017,2017,5,13,15,18,63
5/13/2017,2017,5,13,16,17,61
5/13/2017,2017,5,13,17,18,63
5/13/2017,2017,5,13,18,6,25
5/13/2017,2017,5,13,19,4,17
5/13/2017,2017,5,13,20,1,4
5/13/2017,2017,5,13,21,2,8
5/13/2017,2017,5,13,22,11,46
5/13/2017,2017,5,13,23,11,46
5/14/2017,2017,5,14,0,35,99
5/14/2017,2017,5,14,1,21,70
5/14/2017,2017,5,14,2,11,46
5/14/2017,2017,5,14,3,8,33
5/14/2017,2017,5,14,4,6,25
5/14/2017,2017,5,14,5,5,21
5/14/2017,2017,5,14,6,3,13
5/14/2017,2017,5,14,7,4,17
5/14/2017,2017,5,14,8,9,38
5/14/2017,2017,5,14,9,9,38
5/14/2017,2017,5,14,10,14,55
5/14/2017,2017,5,14,11,15,57
5/14/2017,2017,5,14,12,11,46
5/14/2017,2017,5,14,13,11,46
5/14/2017,2017,5,14,14,11,46
5/14/2017,2017,5,14,15,15,57
5/14/2017,2017,5,14,16,10,42
5/14/2017,2017,5,14,17,14,55
5/14/2017,2017,5,14,18,15,57
5/14/2017,2017,5,14,19,11,46
5/14/2017,2017,5,14,20,8,33
5/14/2017,2017,5,14,21,18,63
5/14/2017,2017,5,14,22,18,63
5/14/2017,2017,5,14,23,17,61
5/15/2017,2017,5,15,0,23,74
5/15/2017,2017,5,15,1,13,53
5/15/2017,2017,5,15,2,11,46
5/15/2017,2017,5,15,3,10,42
5/15/2017,2017,5,15,4,7,29
5/15/2017,2017,5,15,5,7,29
5/15/2017,2017,5,15,6,27,82
5/15/2017,2017,5,15,7,38,107
5/15/2017,2017,5,15,8,37,105
5/15/2017,2017,5,15,9,44,122
5/15/2017,2017,5,15,10,58,152
5/15/2017,2017,5,15,11,39,110
5/15/2017,2017,5,15,12,38,107
5/15/2017,2017,5,15,13,43,119
5/15/2017,2017,5,15,14,27,82
5/15/2017,2017,5,15,15,27,82
5/15/2017,2017,5,15,16,24,76
5/15/2017,2017,5,15,17,22,72
5/15/2017,2017,5,15,18,18,63
5/15/2017,2017,5,15,19,9,38
5/15/2017,2017,5,15,20,6,25
5/15/2017,2017,5,15,21,11,46
5/15/2017,2017,5,15,22,17,61
5/15/2017,2017,5,15,23,17,61
5/16/2017,2017,5,16,0,14,55
5/16/2017,2017,5,16,1,23,74
5/16/2017,2017,5,16,2,25,78
5/16/2017,2017,5,16,3,27,82
5/16/2017,2017,5,16,4,29,87
5/16/2017,2017,5,16,5,33,95
5/16/2017,2017,5,16,6,38,107
5/16/2017,2017,5,16,7,37,105
5/16/2017,2017,5,16,8,40,112
5/16/2017,2017,5,16,9,41,115
5/16/2017,2017,5,16,10,51,139
5/16/2017,2017,5,16,11,56,151
5/16/2017,2017,5,16,12,60,153
5/16/2017,2017,5,16,13,55,149
5/16/2017,2017,5,16,14,52,142
5/16/2017,2017,5,16,15,46,127
5/16/2017,2017,5,16,16,36,102
5/16/2017,2017,5,16,17,41,115
5/16/2017,2017,5,16,18,39,110
5/16/2017,2017,5,16,19,22,72
5/16/2017,2017,5,16,20,24,76
5/16/2017,2017,5,16,21,31,91
5/16/2017,2017,5,16,22,33,95
5/16/2017,2017,5,16,23,34,97
5/17/2017,2017,5,17,0,33,95
5/17/2017,2017,5,17,1,35,99
5/17/2017,2017,5,17,2,39,110
5/17/2017,2017,5,17,3,42,117
5/17/2017,2017,5,17,4,45,124
5/17/2017,2017,5,17,5,48,132
5/17/2017,2017,5,17,6,42,117
5/17/2017,2017,5,17,7,53,144
5/17/2017,2017,5,17,8,57,152
5/17/2017,2017,5,17,9,69,158
5/17/2017,2017,5,17,10,66,156
5/17/2017,2017,5,17,11,71,159
5/17/2017,2017,5,17,12,76,162
5/17/2017,2017,5,17,13,75,161
5/17/2017,2017,5,17,14,67,157
5/17/2017,2017,5,17,15,50,137
5/17/2017,2017,5,17,16,54,147
5/17/2017,2017,5,17,17,47,129
5/17/2017,2017,5,17,18,36,102
5/17/2017,2017,5,17,19,29,87
5/17/2017,2017,5,17,20,25,78
5/17/2017,2017,5,17,21,38,107
5/17/2017,2017,5,17,22,55,149
5/17/2017,2017,5,17,23,67,157
5/18/2017,2017,5,18,0,73,160
5/18/2017,2017,5,18,1,63,155
5/18/2017,2017,5,18,2,58,152
5/18/2017,2017,5,18,3,70,158
5/18/2017,2017,5,18,4,77,162
5/18/2017,2017,5,18,5,77,162
5/18/2017,2017,5,18,6,77,162
5/18/2017,2017,5,18,7,79,163
5/18/2017,2017,5,18,8,75,161
5/18/2017,2017,5,18,9,78,163
5/18/2017,2017,5,18,10,93,170
5/18/2017,2017,5,18,11,99,173
5/18/2017,2017,5,18,12,104,176
5/18/2017,2017,5,18,13,93,170
5/18/2017,2017,5,18,14,96,172
5/18/2017,2017,5,18,15,79,163
5/18/2017,2017,5,18,16,76,162
5/18/2017,2017,5,18,17,67,157
5/18/2017,2017,5,18,18,58,152
5/18/2017,2017,5,18,19,54,147
5/18/2017,2017,5,18,20,59,153
5/18/2017,2017,5,18,21,57,152
5/18/2017,2017,5,18,22,54,147
5/18/2017,2017,5,18,23,55,149
5/19/2017,2017,5,19,0,50,137
5/19/2017,2017,5,19,1,55,149
5/19/2017,2017,5,19,2,45,124
5/19/2017,2017,5,19,3,64,155
5/19/2017,2017,5,19,4,73,160
5/19/2017,2017,5,19,5,77,162
5/19/2017,2017,5,19,6,74,161
5/19/2017,2017,5,19,7,81,164
5/19/2017,2017,5,19,8,96,172
5/19/2017,2017,5,19,9,95,171
5/19/2017,2017,5,19,10,40,112
5/19/2017,2017,5,19,11,95,171
5/19/2017,2017,5,19,12,127,188
5/19/2017,2017,5,19,13,106,177
5/19/2017,2017,5,19,14,93,170
5/19/2017,2017,5,19,15,88,168
5/19/2017,2017,5,19,16,69,158
5/19/2017,2017,5,19,17,69,158
5/19/2017,2017,5,19,18,46,127
5/19/2017,2017,5,19,19,40,112
5/19/2017,2017,5,19,20,29,87
5/19/2017,2017,5,19,21,28,84
5/19/2017,2017,5,19,22,35,99
5/19/2017,2017,5,19,23,28,84
5/20/2017,2017,5,20,0,26,80
5/20/2017,2017,5,20,1,27,82
5/20/2017,2017,5,20,2,34,97
5/20/2017,2017,5,20,3,46,127
5/20/2017,2017,5,20,4,43,119
5/20/2017,2017,5,20,5,54,147
5/20/2017,2017,5,20,6,53,144
5/20/2017,2017,5,20,7,62,154
5/20/2017,2017,5,20,8,67,157
5/20/2017,2017,5,20,9,62,154
5/20/2017,2017,5,20,10,80,164
5/20/2017,2017,5,20,11,69,158
5/20/2017,2017,5,20,12,75,161
5/20/2017,2017,5,20,13,59,153
5/20/2017,2017,5,20,14,56,151
5/20/2017,2017,5,20,15,46,127
5/20/2017,2017,5,20,16,46,127
5/20/2017,2017,5,20,17,48,132
5/20/2017,2017,5,20,18,50,137
5/20/2017,2017,5,20,19,58,152
5/20/2017,2017,5,20,20,36,102
5/20/2017,2017,5,20,21,54,147
5/20/2017,2017,5,20,22,51,139
5/20/2017,2017,5,20,23,68,157
5/21/2017,2017,5,21,0,78,163
5/21/2017,2017,5,21,1,74,161
5/21/2017,2017,5,21,2,52,142
5/21/2017,2017,5,21,3,69,158
5/21/2017,2017,5,21,4,83,165
5/21/2017,2017,5,21,5,70,158
5/21/2017,2017,5,21,6,63,155
5/21/2017,2017,5,21,7,66,156
5/21/2017,2017,5,21,8,54,147
5/21/2017,2017,5,21,9,53,144
5/21/2017,2017,5,21,10,55,149
5/21/2017,2017,5,21,11,52,142
5/21/2017,2017,5,21,12,52,142
5/21/2017,2017,5,21,13,52,142
5/21/2017,2017,5,21,14,52,142
5/21/2017,2017,5,21,15,43,119
5/21/2017,2017,5,21,16,36,102
5/21/2017,2017,5,21,17,35,99
5/21/2017,2017,5,21,18,27,82
5/21/2017,2017,5,21,19,46,127
5/21/2017,2017,5,21,20,52,142
5/21/2017,2017,5,21,21,53,144
5/21/2017,2017,5,21,22,57,152
5/21/2017,2017,5,21,23,60,153
5/22/2017,2017,5,22,0,58,152
5/22/2017,2017,5,22,1,38,107
5/22/2017,2017,5,22,2,41,115
5/22/2017,2017,5,22,3,38,107
5/22/2017,2017,5,22,4,46,127
5/22/2017,2017,5,22,5,64,155
5/22/2017,2017,5,22,6,73,160
5/22/2017,2017,5,22,7,87,167
5/22/2017,2017,5,22,8,83,165
5/22/2017,2017,5,22,9,82,165
5/22/2017,2017,5,22,10,56,151
5/22/2017,2017,5,22,11,52,142
5/22/2017,2017,5,22,12,28,84
5/22/2017,2017,5,22,13,20,68
5/22/2017,2017,5,22,14,28,84
5/22/2017,2017,5,22,15,20,68
5/22/2017,2017,5,22,16,12,50
5/22/2017,2017,5,22,17,13,53
5/22/2017,2017,5,22,18,17,61
5/22/2017,2017,5,22,19,21,70
5/22/2017,2017,5,22,20,19,66
5/22/2017,2017,5,22,21,26,80
5/22/2017,2017,5,22,22,22,72
5/22/2017,2017,5,22,23,31,91
5/23/2017,2017,5,23,0,24,76
5/23/2017,2017,5,23,1,23,74
5/23/2017,2017,5,23,2,24,76
5/23/2017,2017,5,23,3,15,57
5/23/2017,2017,5,23,4,11,46
5/23/2017,2017,5,23,5,14,55
5/23/2017,2017,5,23,6,15,57
5/23/2017,2017,5,23,7,21,70
5/23/2017,2017,5,23,8,10,42
5/23/2017,2017,5,23,9,7,29
5/23/2017,2017,5,23,10,11,46
5/23/2017,2017,5,23,11,12,50
5/23/2017,2017,5,23,12,7,29
5/23/2017,2017,5,23,13,7,29
5/23/2017,2017,5,23,14,6,25
5/23/2017,2017,5,23,15,4,17
5/23/2017,2017,5,23,16,5,21
5/23/2017,2017,5,23,17,6,25
5/23/2017,2017,5,23,18,11,46
5/23/2017,2017,5,23,19,30,89
5/23/2017,2017,5,23,20,23,74
5/23/2017,2017,5,23,21,23,74
5/23/2017,2017,5,23,22,16,59
5/23/2017,2017,5,23,23,14,55
5/24/2017,2017,5,24,0,14,55
5/24/2017,2017,5,24,1,25,78
5/24/2017,2017,5,24,2,18,63
5/24/2017,2017,5,24,3,27,82
5/24/2017,2017,5,24,4,28,84
5/24/2017,2017,5,24,5,37,105
5/24/2017,2017,5,24,6,30,89
5/24/2017,2017,5,24,7,25,78
5/24/2017,2017,5,24,8,10,42
5/24/2017,2017,5,24,9,15,57
5/24/2017,2017,5,24,10,3,13
5/24/2017,2017,5,24,11,2,8
5/24/2017,2017,5,24,12,8,33
5/24/2017,2017,5,24,13,10,42
5/24/2017,2017,5,24,14,10,42
5/24/2017,2017,5,24,15,13,53
5/24/2017,2017,5,24,16,12,50
5/24/2017,2017,5,24,17,17,61
5/24/2017,2017,5,24,18,17,61
5/24/2017,2017,5,24,19,19,66
5/24/2017,2017,5,24,20,13,53
5/24/2017,2017,5,24,21,-999,-999
5/24/2017,2017,5,24,22,16,59
5/24/2017,2017,5,24,23,25,78
5/25/2017,2017,5,25,0,23,74
5/25/2017,2017,5,25,1,27,82
5/25/2017,2017,5,25,2,32,93
5/25/2017,2017,5,25,3,24,76
5/25/2017,2017,5,25,4,20,68
5/25/2017,2017,5,25,5,23,74
5/25/2017,2017,5,25,6,13,53
5/25/2017,2017,5,25,7,14,55
5/25/2017,2017,5,25,8,19,66
5/25/2017,2017,5,25,9,18,63
5/25/2017,2017,5,25,10,12,50
5/25/2017,2017,5,25,11,27,82
5/25/2017,2017,5,25,12,38,107
5/25/2017,2017,5,25,13,37,105
5/25/2017,2017,5,25,14,22,72
5/25/2017,2017,5,25,15,36,102
5/25/2017,2017,5,25,16,30,89
5/25/2017,2017,5,25,17,20,68
5/25/2017,2017,5,25,18,23,74
5/25/2017,2017,5,25,19,13,53
5/25/2017,2017,5,25,20,17,61
5/25/2017,2017,5,25,21,22,72
5/25/2017,2017,5,25,22,17,61
5/25/2017,2017,5,25,23,12,50
5/26/2017,2017,5,26,0,17,61
5/26/2017,2017,5,26,1,24,76
5/26/2017,2017,5,26,2,22,72
5/26/2017,2017,5,26,3,21,70
5/26/2017,2017,5,26,4,24,76
5/26/2017,2017,5,26,5,26,80
5/26/2017,2017,5,26,6,25,78
5/26/2017,2017,5,26,7,28,84
5/26/2017,2017,5,26,8,40,112
5/26/2017,2017,5,26,9,37,105
5/26/2017,2017,5,26,10,44,122
5/26/2017,2017,5,26,11,51,139
5/26/2017,2017,5,26,12,48,132
5/26/2017,2017,5,26,13,56,151
5/26/2017,2017,5,26,14,56,151
5/26/2017,2017,5,26,15,58,152
5/26/2017,2017,5,26,16,52,142
5/26/2017,2017,5,26,17,54,147
5/26/2017,2017,5,26,18,49,134
5/26/2017,2017,5,26,19,47,129
5/26/2017,2017,5,26,20,48,132
5/26/2017,2017,5,26,21,57,152
5/26/2017,2017,5,26,22,63,155
5/26/2017,2017,5,26,23,49,134
5/27/2017,2017,5,27,0,51,139
5/27/2017,2017,5,27,1,46,127
5/27/2017,2017,5,27,2,57,152
5/27/2017,2017,5,27,3,47,129
5/27/2017,2017,5,27,4,32,93
5/27/2017,2017,5,27,5,38,107
5/27/2017,2017,5,27,6,38,107
5/27/2017,2017,5,27,7,49,134
5/27/2017,2017,5,27,8,50,137
5/27/2017,2017,5,27,9,56,151
5/27/2017,2017,5,27,10,47,129
5/27/2017,2017,5,27,11,47,129
5/27/2017,2017,5,27,12,51,139
5/27/2017,2017,5,27,13,62,154
5/27/2017,2017,5,27,14,63,155
5/27/2017,2017,5,27,15,69,158
5/27/2017,2017,5,27,16,59,153
5/27/2017,2017,5,27,17,72,160
5/27/2017,2017,5,27,18,80,164
5/27/2017,2017,5,27,19,77,162
5/27/2017,2017,5,27,20,79,163
5/27/2017,2017,5,27,21,112,180
5/27/2017,2017,5,27,22,122,185
5/27/2017,2017,5,27,23,126,187
5/28/2017,2017,5,28,0,133,191
5/28/2017,2017,5,28,1,139,194
5/28/2017,2017,5,28,2,137,193
5/28/2017,2017,5,28,3,163,213
5/28/2017,2017,5,28,4,137,193
5/28/2017,2017,5,28,5,134,192
5/28/2017,2017,5,28,6,144,197
5/28/2017,2017,5,28,7,141,195
5/28/2017,2017,5,28,8,123,186
5/28/2017,2017,5,28,9,116,182
5/28/2017,2017,5,28,10,88,168
5/28/2017,2017,5,28,11,62,154
5/28/2017,2017,5,28,12,32,93
5/28/2017,2017,5,28,13,25,78
5/28/2017,2017,5,28,14,175,225
5/28/2017,2017,5,28,15,-999,-999
5/28/2017,2017,5,28,16,80,164
5/28/2017,2017,5,28,17,100,174
5/28/2017,2017,5,28,18,106,177
5/28/2017,2017,5,28,19,94,171
5/28/2017,2017,5,28,20,75,161
5/28/2017,2017,5,28,21,70,158
5/28/2017,2017,5,28,22,58,152
5/28/2017,2017,5,28,23,59,153
5/29/2017,2017,5,29,0,50,137
5/29/2017,2017,5,29,1,36,102
5/29/2017,2017,5,29,2,42,117
5/29/2017,2017,5,29,3,48,132
5/29/2017,2017,5,29,4,47,129
5/29/2017,2017,5,29,5,39,110
5/29/2017,2017,5,29,6,23,74
5/29/2017,2017,5,29,7,27,82
5/29/2017,2017,5,29,8,27,82
5/29/2017,2017,5,29,9,20,68
5/29/2017,2017,5,29,10,25,78
5/29/2017,2017,5,29,11,27,82
5/29/2017,2017,5,29,12,23,74
5/29/2017,2017,5,29,13,15,57
5/29/2017,2017,5,29,14,25,78
5/29/2017,2017,5,29,15,23,74
5/29/2017,2017,5,29,16,23,74
5/29/2017,2017,5,29,17,21,70
5/29/2017,2017,5,29,18,17,61
5/29/2017,2017,5,29,19,21,70
5/29/2017,2017,5,29,20,23,74
5/29/2017,2017,5,29,21,25,78
5/29/2017,2017,5,29,22,31,91
5/29/2017,2017,5,29,23,33,95
5/30/2017,2017,5,30,0,33,95
5/30/2017,2017,5,30,1,37,105
5/30/2017,2017,5,30,2,29,87
5/30/2017,2017,5,30,3,34,97
5/30/2017,2017,5,30,4,37,105
5/30/2017,2017,5,30,5,32,93
5/30/2017,2017,5,30,6,28,84
5/30/2017,2017,5,30,7,30,89
5/30/2017,2017,5,30,8,31,91
5/30/2017,2017,5,30,9,35,99
5/30/2017,2017,5,30,10,37,105
5/30/2017,2017,5,30,11,42,117
5/30/2017,2017,5,30,12,40,112
5/30/2017,2017,5,30,13,43,119
5/30/2017,2017,5,30,14,55,149
5/30/2017,2017,5,30,15,55,149
5/30/2017,2017,5,30,16,41,115
5/30/2017,2017,5,30,17,50,137
5/30/2017,2017,5,30,18,50,137
5/30/2017,2017,5,30,19,16,59
5/30/2017,2017,5,30,20,35,99
5/30/2017,2017,5,30,21,38,107
5/30/2017,2017,5,30,22,45,124
5/30/2017,2017,5,30,23,48,132
5/31/2017,2017,5,31,0,46,127
5/31/2017,2017,5,31,1,48,132
5/31/2017,2017,5,31,2,50,137
5/31/2017,2017,5,31,3,61,154
5/31/2017,2017,5,31,4,69,158
5/31/2017,2017,5,31,5,60,153
5/31/2017,2017,5,31,6,67,157
5/31/2017,2017,5,31,7,79,163
5/31/2017,2017,5,31,8,85,166
5/31/2017,2017,5,31,9,85,166
5/31/2017,2017,5,31,10,88,168
5/31/2017,2017,5,31,11,90,169
5/31/2017,2017,5,31,12,81,164
5/31/2017,2017,5,31,13,64,155
5/31/2017,2017,5,31,14,47,129
5/31/2017,2017,5,31,15,37,105
5/31/2017,2017,5,31,16,40,112
5/31/2017,2017,5,31,17,41,115
5/31/2017,2017,5,31,18,49,134
5/31/2017,2017,5,31,19,48,132
5/31/2017,2017,5,31,20,49,134
5/31/2017,2017,5,31,21,49,134
5/31/2017,2017,5,31,22,41,115
5/31/2017,2017,5,31,23,34,97
6/1/2017,2017,6,1,0,19,66
6/1/2017,2017,6,1,1,24,76
6/1/2017,2017,6,1,2,19,66
6/1/2017,2017,6,1,3,6,25
6/1/2017,2017,6,1,4,17,61
6/1/2017,2017,6,1,5,23,74
6/1/2017,2017,6,1,6,20,68
6/1/2017,2017,6,1,7,28,84
6/1/2017,2017,6,1,8,20,68
6/1/2017,2017,6,1,9,21,70
6/1/2017,2017,6,1,10,20,68
6/1/2017,2017,6,1,11,8,33
6/1/2017,2017,6,1,12,29,87
6/1/2017,2017,6,1,13,28,84
6/1/2017,2017,6,1,14,33,95
6/1/2017,2017,6,1,15,31,91
6/1/2017,2017,6,1,16,35,99
6/1/2017,2017,6,1,17,26,80
6/1/2017,2017,6,1,18,32,93
6/1/2017,2017,6,1,19,40,112
6/1/2017,2017,6,1,20,35,99
6/1/2017,2017,6,1,21,21,70
6/1/2017,2017,6,1,22,25,78
6/1/2017,2017,6,1,23,25,78
6/2/2017,2017,6,2,0,18,63
6/2/2017,2017,6,2,1,25,78
6/2/2017,2017,6,2,2,23,74
6/2/2017,2017,6,2,3,17,61
6/2/2017,2017,6,2,4,17,61
6/2/2017,2017,6,2,5,21,70
6/2/2017,2017,6,2,6,20,68
6/2/2017,2017,6,2,7,30,89
6/2/2017,2017,6,2,8,34,97
6/2/2017,2017,6,2,9,34,97
6/2/2017,2017,6,2,10,34,97
6/2/2017,2017,6,2,11,23,74
6/2/2017,2017,6,2,12,25,78
6/2/2017,2017,6,2,13,22,72
6/2/2017,2017,6,2,14,23,74
6/2/2017,2017,6,2,15,27,82
6/2/2017,2017,6,2,16,23,74
6/2/2017,2017,6,2,17,17,61
6/2/2017,2017,6,2,18,18,63
6/2/2017,2017,6,2,19,19,66
6/2/2017,2017,6,2,20,23,74
6/2/2017,2017,6,2,21,25,78
6/2/2017,2017,6,2,22,26,80
6/2/2017,2017,6,2,23,18,63
6/3/2017,2017,6,3,0,20,68
6/3/2017,2017,6,3,1,23,74
6/3/2017,2017,6,3,2,25,78
6/3/2017,2017,6,3,3,20,68
6/3/2017,2017,6,3,4,30,89
6/3/2017,2017,6,3,5,26,80
6/3/2017,2017,6,3,6,28,84
6/3/2017,2017,6,3,7,28,84
6/3/2017,2017,6,3,8,41,115
6/3/2017,2017,6,3,9,48,132
6/3/2017,2017,6,3,10,46,127
6/3/2017,2017,6,3,11,47,129
6/3/2017,2017,6,3,12,46,127
6/3/2017,2017,6,3,13,38,107
6/3/2017,2017,6,3,14,44,122
6/3/2017,2017,6,3,15,38,107
6/3/2017,2017,6,3,16,31,91
6/3/2017,2017,6,3,17,19,66
6/3/2017,2017,6,3,18,22,72
6/3/2017,2017,6,3,19,13,53
6/3/2017,2017,6,3,20,18,63
6/3/2017,2017,6,3,21,18,63
6/3/2017,2017,6,3,22,26,80
6/3/2017,2017,6,3,23,25,78
6/4/2017,2017,6,4,0,25,78
6/4/2017,2017,6,4,1,23,74
6/4/2017,2017,6,4,2,29,87
6/4/2017,2017,6,4,3,41,115
6/4/2017,2017,6,4,4,51,139
6/4/2017,2017,6,4,5,51,139
6/4/2017,2017,6,4,6,48,132
6/4/2017,2017,6,4,7,59,153
6/4/2017,2017,6,4,8,65,156
6/4/2017,2017,6,4,9,76,162
6/4/2017,2017,6,4,10,72,160
6/4/2017,2017,6,4,11,76,162
6/4/2017,2017,6,4,12,70,158
6/4/2017,2017,6,4,13,72,160
6/4/2017,2017,6,4,14,64,155
6/4/2017,2017,6,4,15,51,139
6/4/2017,2017,6,4,16,49,134
6/4/2017,2017,6,4,17,29,87
6/4/2017,2017,6,4,18,41,115
6/4/2017,2017,6,4,19,26,80
6/4/2017,2017,6,4,20,28,84
6/4/2017,2017,6,4,21,32,93
6/4/2017,2017,6,4,22,35,99
6/4/2017,2017,6,4,23,37,105
6/5/2017,2017,6,5,0,37,105
6/5/2017,2017,6,5,1,44,122
6/5/2017,2017,6,5,2,46,127
6/5/2017,2017,6,5,3,56,151
6/5/2017,2017,6,5,4,59,153
6/5/2017,2017,6,5,5,58,152
6/5/2017,2017,6,5,6,67,157
6/5/2017,2017,6,5,7,75,161
6/5/2017,2017,6,5,8,87,167
6/5/2017,2017,6,5,9,84,166
6/5/2017,2017,6,5,10,91,169
6/5/2017,2017,6,5,11,80,164
6/5/2017,2017,6,5,12,81,164
6/5/2017,2017,6,5,13,69,158
6/5/2017,2017,6,5,14,75,161
6/5/2017,2017,6,5,15,52,142
6/5/2017,2017,6,5,16,67,157
6/5/2017,2017,6,5,17,87,167
6/5/2017,2017,6,5,18,81,164
6/5/2017,2017,6,5,19,67,157
6/5/2017,2017,6,5,20,63,155
6/5/2017,2017,6,5,21,29,87
6/5/2017,2017,6,5,22,42,117
6/5/2017,2017,6,5,23,36,102
6/6/2017,2017,6,6,0,52,142
6/6/2017,2017,6,6,1,46,127
6/6/2017,2017,6,6,2,45,124
6/6/2017,2017,6,6,3,45,124
6/6/2017,2017,6,6,4,46,127
6/6/2017,2017,6,6,5,61,154
6/6/2017,2017,6,6,6,57,152
6/6/2017,2017,6,6,7,51,139
6/6/2017,2017,6,6,8,45,124
6/6/2017,2017,6,6,9,32,93
6/6/2017,2017,6,6,10,33,95
6/6/2017,2017,6,6,11,27,82
6/6/2017,2017,6,6,12,33,95
6/6/2017,2017,6,6,13,32,93
6/6/2017,2017,6,6,14,48,132
6/6/2017,2017,6,6,15,46,127
6/6/2017,2017,6,6,16,48,132
6/6/2017,2017,6,6,17,19,66
6/6/2017,2017,6,6,18,40,112
6/6/2017,2017,6,6,19,46,127
6/6/2017,2017,6,6,20,47,129
6/6/2017,2017,6,6,21,52,142
6/6/2017,2017,6,6,22,49,134
6/6/2017,2017,6,6,23,28,84
6/7/2017,2017,6,7,0,37,105
6/7/2017,2017,6,7,1,36,102
6/7/2017,2017,6,7,2,42,117
6/7/2017,2017,6,7,3,54,147
6/7/2017,2017,6,7,4,66,156
6/7/2017,2017,6,7,5,66,156
6/7/2017,2017,6,7,6,69,158
6/7/2017,2017,6,7,7,79,163
6/7/2017,2017,6,7,8,81,164
6/7/2017,2017,6,7,9,81,164
6/7/2017,2017,6,7,10,56,151
6/7/2017,2017,6,7,11,69,158
6/7/2017,2017,6,7,12,23,74
6/7/2017,2017,6,7,13,14,55
6/7/2017,2017,6,7,14,17,61
6/7/2017,2017,6,7,15,15,57
6/7/2017,2017,6,7,16,17,61
6/7/2017,2017,6,7,17,20,68
6/7/2017,2017,6,7,18,21,70
6/7/2017,2017,6,7,19,29,87
6/7/2017,2017,6,7,20,34,97
6/7/2017,2017,6,7,21,40,112
6/7/2017,2017,6,7,22,33,95
6/7/2017,2017,6,7,23,42,117
6/8/2017,2017,6,8,0,44,122
6/8/2017,2017,6,8,1,44,122
6/8/2017,2017,6,8,2,37,105
6/8/2017,2017,6,8,3,31,91
6/8/2017,2017,6,8,4,34,97
6/8/2017,2017,6,8,5,25,78
6/8/2017,2017,6,8,6,19,66
6/8/2017,2017,6,8,7,25,78
6/8/2017,2017,6,8,8,25,78
6/8/2017,2017,6,8,9,13,53
6/8/2017,2017,6,8,10,16,59
6/8/2017,2017,6,8,11,21,70
6/8/2017,2017,6,8,12,21,70
6/8/2017,2017,6,8,13,25,78
6/8/2017,2017,6,8,14,24,76
6/8/2017,2017,6,8,15,10,42
6/8/2017,2017,6,8,16,11,46
6/8/2017,2017,6,8,17,15,57
6/8/2017,2017,6,8,18,19,66
6/8/2017,2017,6,8,19,9,38
6/8/2017,2017,6,8,20,16,59
6/8/2017,2017,6,8,21,25,78
6/8/2017,2017,6,8,22,35,99
6/8/2017,2017,6,8,23,38,107
6/9/2017,2017,6,9,0,20,68
6/9/2017,2017,6,9,1,24,76
6/9/2017,2017,6,9,2,26,80
6/9/2017,2017,6,9,3,25,78
6/9/2017,2017,6,9,4,43,119
6/9/2017,2017,6,9,5,37,105
6/9/2017,2017,6,9,6,20,68
6/9/2017,2017,6,9,7,29,87
6/9/2017,2017,6,9,8,21,70
6/9/2017,2017,6,9,9,32,93
6/9/2017,2017,6,9,10,31,91
6/9/2017,2017,6,9,11,24,76
6/9/2017,2017,6,9,12,24,76
6/9/2017,2017,6,9,13,39,110
6/9/2017,2017,6,9,14,34,97
6/9/2017,2017,6,9,15,26,80
6/9/2017,2017,6,9,16,34,97
6/9/2017,2017,6,9,17,32,93
6/9/2017,2017,6,9,18,40,112
6/9/2017,2017,6,9,19,47,129
6/9/2017,2017,6,9,20,46,127
6/9/2017,2017,6,9,21,58,152
6/9/2017,2017,6,9,22,41,115
6/9/2017,2017,6,9,23,10,42
6/10/2017,2017,6,10,0,14,55
6/10/2017,2017,6,10,1,16,59
6/10/2017,2017,6,10,2,21,70
6/10/2017,2017,6,10,3,22,72
6/10/2017,2017,6,10,4,25,78
6/10/2017,2017,6,10,5,27,82
6/10/2017,2017,6,10,6,22,72
6/10/2017,2017,6,10,7,28,84
6/10/2017,2017,6,10,8,28,84
6/10/2017,2017,6,10,9,26,80
